,model 1,model 2,model 3,acc,mcc,tp,tn,fp,fn,auroc,auprc
632,tags-replacement,curriculum-strict-shuffled,only-corrects,0.9053,0.8105252254336133,4632,4421,485,462,0.9679247633283506,0.9689132713156156
409,easiest-interleaved,no-easy,curriculum-strict,0.9053,0.8105299188338404,4640,4413,493,454,0.9680894215251438,0.9690178768638991
578,tags-replacement,baseline,hardest-appended,0.9053,0.8105310899344342,4641,4412,494,453,0.9686527006105038,0.9698555451369373
690,corrects-interleaved,curriculum-strict,curriculum-reordered,0.9053,0.8105388180465163,4617,4436,470,477,0.9674337097703811,0.9685123060480773
642,tags-replacement,corrects-appended,curriculum-reordered,0.9053,0.8106212807690392,4593,4460,446,501,0.968110488971222,0.9692035021843359
415,easiest-interleaved,no-easy,mispredictions-interleaved,0.9053,0.8105310899344342,4641,4412,494,453,0.9684903832410526,0.9695729736061336
688,corrects-interleaved,curriculum-strict,curriculum-reordered-shuffled,0.9053,0.8105288776253191,4639,4414,492,455,0.967419724827543,0.9684207867446664
502,easiest-interleaved,hardest-appended,curriculum-reordered,0.9053,0.8105323383677043,4621,4432,474,473,0.9682181270148121,0.9694915424406982
1176,drop-duplicates,mispredictions-appended,hardest-appended,0.9052,0.8103957394301696,4598,4454,452,496,0.9683621379140243,0.969453576324721
741,corrects-interleaved,mispredictions-appended,smaller-batches-smaller-learning-rate,0.9052,0.8103537174783287,4610,4442,464,484,0.9673400766767006,0.9683470550147362
841,smiley-reconstruction,mispredictions-appended,hardest-appended,0.9052,0.8104341267180643,4590,4462,444,504,0.9681378186306169,0.969223219426573
508,easiest-interleaved,curriculum-reordered-shuffled,only-corrects,0.9052,0.8103397325296838,4646,4406,500,448,0.9674660812117435,0.9686228012118063
713,corrects-interleaved,easiest-appended,curriculum-reordered,0.9052,0.8103344557441227,4619,4433,473,475,0.9672758339707586,0.9683180682219585
1012,curriculum-strict,mispredictions-appended,curriculum-reordered-shuffled,0.9052,0.8103261592745147,4635,4417,489,459,0.9677632462417516,0.9688275120131966
233,hardest-interleaved,corrects-interleaved,mispredictions-interleaved,0.9052,0.8103537174783287,4610,4442,464,484,0.9683607774331761,0.969481876244054
685,corrects-interleaved,curriculum-strict,curriculum-strict-shuffled,0.9052,0.8103485292289239,4612,4440,466,482,0.9671375050797955,0.9679633394475837
671,corrects-interleaved,no-easy,mispredictions-interleaved,0.9052,0.8103303699360581,4622,4430,476,472,0.9682290908898841,0.9692668929786692
735,corrects-interleaved,mispredictions-appended,curriculum-strict-shuffled,0.9052,0.810409162268298,4595,4457,449,499,0.9676359412470743,0.9686619207279068
739,corrects-interleaved,mispredictions-appended,only-corrects,0.9052,0.8103461296346498,4613,4439,467,481,0.9672659104633942,0.9681678243197857
1233,larger-batches-larger-learning-rate,hardest-appended,only-corrects,0.9052,0.8103316021450492,4621,4431,475,473,0.9682172667107463,0.9693846574273207
1268,mispredictions-appended,curriculum-reordered-shuffled,only-corrects,0.9052,0.8103274584079251,4637,4415,491,457,0.9674855280850463,0.9685671208620246
1014,curriculum-strict,mispredictions-appended,curriculum-reordered,0.9052,0.8103253773605881,4629,4423,483,465,0.9677044054450603,0.9687471283163116
831,smiley-reconstruction,larger-batches-larger-learning-rate,mispredictions-interleaved,0.9052,0.8103261592745147,4635,4417,489,459,0.9682693651244095,0.9694296851467848
982,curriculum-strict,easiest-appended,curriculum-strict-shuffled,0.9052,0.8103461296346498,4613,4439,467,481,0.9672861776266203,0.9681186316739394
816,smiley-reconstruction,easiest-appended,curriculum-reordered-shuffled,0.9052,0.8103360957446478,4644,4408,498,450,0.967608711623036,0.9687133130024426
866,smiley-reconstruction,corrects-appended,only-corrects,0.9052,0.8103689574695111,4605,4447,459,489,0.9672964012400542,0.9684062052646485
95,vinai-preprocessing,no-easy,curriculum-reordered-shuffled,0.9052,0.8104140559090295,4668,4384,522,426,0.9684501690277411,0.969407211492643
1284,mispredictions-interleaved,hardest-appended,smaller-batches-smaller-learning-rate,0.9052,0.8103689574695111,4605,4447,459,489,0.968153944330084,0.9694121273056595
1132,easiest-appended,mispredictions-appended,corrects-appended,0.9052,0.8106249501807317,4563,4489,417,531,0.9677675277550097,0.9686727146474448
767,corrects-interleaved,only-corrects,curriculum-reordered,0.9052,0.8103251831938477,4630,4422,484,464,0.9670891880026076,0.9681357554261049
945,no-easy,curriculum-strict-shuffled,hardest-appended,0.9052,0.8103461296346498,4613,4439,467,481,0.9682914329240526,0.96938681640711
108,vinai-preprocessing,curriculum-strict,curriculum-reordered-shuffled,0.9052,0.8103916362604962,4663,4389,517,431,0.9681781128722134,0.9691686633976294
427,easiest-interleaved,curriculum-strict,mispredictions-appended,0.9052,0.8103397090193093,4616,4436,470,478,0.96794831165127,0.9689568064834342
932,no-easy,mispredictions-appended,hardest-appended,0.9052,0.8103834834884196,4601,4451,455,493,0.9682033617961933,0.9692021629734532
650,corrects-interleaved,smiley-reconstruction,no-easy,0.9052,0.8103344557441227,4619,4433,473,475,0.967941029077317,0.9690231171662642
951,no-easy,hardest-appended,corrects-appended,0.9052,0.8105508380356786,4572,4480,426,522,0.9683928287613974,0.9694493888514503
404,easiest-interleaved,smiley-reconstruction,corrects-appended,0.9052,0.8104683626118896,4584,4468,438,510,0.9679820835876232,0.9691181967228929
436,easiest-interleaved,baseline,easiest-appended,0.9052,0.8103251831938477,4630,4422,484,464,0.9680483069936239,0.9690537162801979
1320,corrects-appended,curriculum-reordered-shuffled,only-corrects,0.9052,0.8103485292289239,4612,4440,466,482,0.9672442227981057,0.9681778740750923
1151,easiest-appended,hardest-appended,curriculum-reordered-shuffled,0.9052,0.8103251831938477,4630,4422,484,464,0.9680139348451317,0.9692184773807315
1314,hardest-appended,curriculum-reordered-shuffled,only-corrects,0.9052,0.8103257044450703,4634,4418,488,460,0.9679028355782069,0.969179774365753
1251,mispredictions-appended,mispredictions-interleaved,curriculum-reordered,0.9052,0.8103438597322887,4614,4438,468,480,0.9679122589087887,0.9690120978813057
655,corrects-interleaved,smiley-reconstruction,larger-batches-larger-learning-rate,0.9052,0.8103329640828254,4620,4432,474,474,0.9675707181946386,0.9686309055228526
1158,easiest-appended,corrects-appended,smaller-batches-smaller-learning-rate,0.9052,0.810474522391569,4583,4469,437,511,0.9674622598611254,0.9684654957104577
448,easiest-interleaved,easiest-appended,drop-duplicates,0.9052,0.8103251831938477,4630,4422,484,464,0.9680483069936239,0.9690537252684691
1239,larger-batches-larger-learning-rate,corrects-appended,smaller-batches-smaller-learning-rate,0.9052,0.8104288745238369,4591,4461,445,503,0.9676332803065916,0.9686240768588652
612,tags-replacement,larger-batches-larger-learning-rate,curriculum-reordered,0.9052,0.810348565237859,4650,4402,504,444,0.9681295757172415,0.9691836018821787
1076,baseline,mispredictions-appended,hardest-appended,0.9052,0.8103957394301696,4598,4454,452,496,0.9683621379140243,0.969453576324721
569,tags-replacement,curriculum-strict,only-corrects,0.9052,0.8103292768954702,4639,4413,493,455,0.9678415739258883,0.96868285017881
168,vinai-preprocessing,mispredictions-interleaved,smaller-batches-smaller-learning-rate,0.9051,0.8101286695355747,4638,4413,493,456,0.9683790638963435,0.9695161116710962
1216,larger-batches-larger-learning-rate,mispredictions-appended,curriculum-reordered,0.9051,0.8101269994234,4625,4426,480,469,0.9680402241368189,0.969016105650974
81,vinai-preprocessing,smiley-reconstruction,curriculum-reordered-shuffled,0.9051,0.8102022669378626,4665,4386,520,429,0.9680445856783623,0.9691653127522666
856,smiley-reconstruction,curriculum-strict-shuffled,curriculum-reordered-shuffled,0.9051,0.8101472183739061,4649,4402,504,445,0.9677124282806515,0.9689529013574704
879,no-easy,curriculum-strict,mispredictions-appended,0.9051,0.8101250464955323,4630,4421,485,464,0.967961676374898,0.9688337863758859
689,corrects-interleaved,curriculum-strict,only-corrects,0.9051,0.8101277792028623,4624,4427,479,470,0.9670568165612453,0.9678248369897002
881,no-easy,curriculum-strict,curriculum-strict-shuffled,0.9051,0.8101269994234,4625,4426,480,469,0.9675732390856223,0.9684258892887457
1005,curriculum-strict,larger-batches-larger-learning-rate,only-corrects,0.9051,0.8101258197249671,4634,4417,489,460,0.9676356211339336,0.9684198573235073
989,curriculum-strict,drop-duplicates,larger-batches-larger-learning-rate,0.9051,0.8101406010629051,4646,4405,501,448,0.9678792872552875,0.968791687958974
903,no-easy,easiest-appended,mispredictions-interleaved,0.9051,0.8101277792028623,4624,4427,479,470,0.9682296510878804,0.9692110456120593
172,vinai-preprocessing,curriculum-strict-shuffled,only-corrects,0.9051,0.8101251735687665,4632,4419,487,462,0.9679511526553946,0.9689039539646284
908,no-easy,easiest-appended,only-corrects,0.9051,0.8101250464955323,4630,4421,485,464,0.9676209959648138,0.968389535207444
659,corrects-interleaved,smiley-reconstruction,hardest-appended,0.9051,0.8101706085320421,4604,4447,459,490,0.968108688334805,0.9693358779642208
968,curriculum-strict,baseline,larger-batches-larger-learning-rate,0.9051,0.8101406010629051,4646,4405,501,448,0.9678792872552875,0.968791687958974
657,corrects-interleaved,smiley-reconstruction,mispredictions-interleaved,0.9051,0.8101550389159169,4609,4442,464,485,0.9681162510077562,0.9693481071081311
958,no-easy,corrects-appended,curriculum-reordered,0.9051,0.8102022607973339,4596,4455,451,498,0.9678672029842227,0.9688218048936822
634,tags-replacement,curriculum-strict-shuffled,smaller-batches-smaller-learning-rate,0.9051,0.8101254317577178,4633,4418,488,461,0.9678818881745564,0.9689307427571998
937,no-easy,mispredictions-appended,smaller-batches-smaller-learning-rate,0.9051,0.8101277792028623,4624,4427,479,470,0.9677127483937924,0.9686637528328235
1282,mispredictions-interleaved,hardest-appended,only-corrects,0.9051,0.8101386867633138,4616,4435,471,478,0.9682314717313686,0.9694511407730351
1253,mispredictions-appended,curriculum-strict-shuffled,hardest-appended,0.9051,0.8102776141062193,4582,4469,437,512,0.9681249340767,0.9692617042479948
825,smiley-reconstruction,drop-duplicates,corrects-appended,0.9051,0.8101978505763799,4597,4454,452,497,0.9675174593708401,0.9686009090125377
1048,baseline,easiest-appended,curriculum-strict-shuffled,0.9051,0.8101263493666582,4626,4425,481,468,0.9678603205516958,0.96881326906934
857,smiley-reconstruction,curriculum-strict-shuffled,only-corrects,0.9051,0.8101258290389282,4627,4424,482,467,0.9673702473402198,0.9685113281988594
797,smiley-reconstruction,baseline,easiest-appended,0.9051,0.8101263374783053,4635,4416,490,459,0.9674355104067982,0.9684006372392842
1113,easiest-appended,drop-duplicates,curriculum-strict-shuffled,0.9051,0.8101263493666582,4626,4425,481,468,0.9678603205516958,0.96881326906934
744,corrects-interleaved,mispredictions-interleaved,corrects-appended,0.9051,0.8102713891766087,4583,4468,438,511,0.9680731957903203,0.9692169708829748
1066,baseline,larger-batches-larger-learning-rate,mispredictions-interleaved,0.9051,0.8101368390107121,4644,4407,499,450,0.9684726969900243,0.9695769411533478
745,corrects-interleaved,mispredictions-interleaved,curriculum-reordered-shuffled,0.9051,0.8101258197249671,4634,4417,489,460,0.9678074818763943,0.9689410363447697
357,hardest-interleaved,curriculum-reordered-shuffled,smaller-batches-smaller-learning-rate,0.9051,0.8101321699661247,4641,4410,496,453,0.968048387021909,0.9692082411478121
738,corrects-interleaved,mispredictions-appended,curriculum-reordered-shuffled,0.9051,0.8101263493666582,4626,4425,481,468,0.9676067309229774,0.968690054768465
809,smiley-reconstruction,easiest-appended,drop-duplicates,0.9051,0.8101263374783053,4635,4416,490,459,0.9674355104067981,0.9684006378883766
846,smiley-reconstruction,mispredictions-appended,smaller-batches-smaller-learning-rate,0.9051,0.8101351817280382,4618,4433,473,476,0.9673931754439288,0.9683835913986553
849,smiley-reconstruction,mispredictions-interleaved,corrects-appended,0.9051,0.8102904528545417,4580,4471,435,514,0.9682438160943604,0.9694702572928513
474,easiest-interleaved,larger-batches-larger-learning-rate,curriculum-reordered-shuffled,0.9051,0.8101777229365196,4659,4392,514,435,0.9680839996088217,0.9691937599709427
1286,mispredictions-interleaved,corrects-appended,only-corrects,0.9051,0.8101935699779295,4598,4453,453,496,0.9679340466094337,0.9690631289690559
712,corrects-interleaved,easiest-appended,only-corrects,0.9051,0.8101351817280382,4618,4433,473,476,0.9671120560851025,0.96791037729387
1166,drop-duplicates,larger-batches-larger-learning-rate,mispredictions-interleaved,0.9051,0.8101368390107121,4644,4407,499,450,0.9684726969900243,0.9695769411533478
804,smiley-reconstruction,baseline,corrects-appended,0.9051,0.8101978505763799,4597,4454,452,497,0.9675174593708401,0.9686009090125377
1036,curriculum-strict,corrects-appended,curriculum-reordered,0.9051,0.8101935699779295,4598,4453,453,496,0.9674925905812151,0.9684894981879961
1060,baseline,drop-duplicates,corrects-appended,0.9051,0.8101608778404974,4607,4444,462,487,0.9674493953142799,0.9684554898839434
985,curriculum-strict,easiest-appended,curriculum-reordered-shuffled,0.905,0.8099342445826543,4642,4408,498,452,0.9674593388287156,0.9684626816344907
62,vinai-preprocessing,corrects-interleaved,mispredictions-interleaved,0.905,0.8099359415899128,4617,4433,473,477,0.9685434019799957,0.9696494139563855
1267,mispredictions-appended,corrects-appended,smaller-batches-smaller-learning-rate,0.905,0.8101141327851853,4576,4474,432,518,0.9675055151492743,0.96854809668731
1234,larger-batches-larger-learning-rate,hardest-appended,curriculum-reordered,0.905,0.8099291167164061,4622,4428,478,472,0.9683081188215164,0.9695361336014874
492,easiest-interleaved,mispredictions-interleaved,smaller-batches-smaller-learning-rate,0.905,0.8099250084601664,4629,4421,485,465,0.9681221330867181,0.9693469720759104
742,corrects-interleaved,mispredictions-interleaved,curriculum-strict-shuffled,0.905,0.8099655445614016,4605,4445,461,489,0.9680767170348689,0.9692121883165725
787,smiley-reconstruction,curriculum-strict,larger-batches-larger-learning-rate,0.905,0.8099327553933522,4641,4409,497,453,0.9677254328769961,0.968698463891361
1156,easiest-appended,corrects-appended,only-corrects,0.905,0.8099873451043562,4599,4451,455,495,0.9673009028310966,0.9681088416311807
334,hardest-interleaved,mispredictions-interleaved,hardest-appended,0.905,0.8100186755822048,4592,4458,448,502,0.9685590074956092,0.9698211830203833
810,smiley-reconstruction,easiest-appended,larger-batches-larger-learning-rate,0.905,0.8099249403944401,4630,4420,486,464,0.9677301945599653,0.9687460860683718
475,easiest-interleaved,larger-batches-larger-learning-rate,only-corrects,0.905,0.8099255145920751,4633,4417,489,461,0.9678596403112716,0.9688189929964344
1228,larger-batches-larger-learning-rate,curriculum-strict-shuffled,only-corrects,0.905,0.8099272944591117,4624,4426,480,470,0.967718210324257,0.9687010347099468
683,corrects-interleaved,curriculum-strict,mispredictions-appended,0.905,0.8099758616386221,4602,4448,458,492,0.9675813419494986,0.968495653464147
678,corrects-interleaved,no-easy,smaller-batches-smaller-learning-rate,0.905,0.8099250084601664,4629,4421,485,465,0.9676336604409462,0.9685953556884062
424,easiest-interleaved,curriculum-strict,easiest-appended,0.905,0.8099460077090216,4612,4438,468,482,0.9677398779824742,0.9687291020110064
696,corrects-interleaved,baseline,mispredictions-interleaved,0.905,0.8099302223615854,4621,4429,477,473,0.9682827498551088,0.9694236402938985
865,smiley-reconstruction,corrects-appended,curriculum-reordered-shuffled,0.905,0.8099914321153048,4598,4452,454,496,0.9677825130514129,0.9689490618642542
943,no-easy,mispredictions-interleaved,curriculum-reordered,0.905,0.8099394911556506,4645,4405,501,449,0.9681018059022782,0.9691644326090894
717,corrects-interleaved,drop-duplicates,mispredictions-interleaved,0.905,0.8099302223615854,4621,4429,477,473,0.9682827498551088,0.9694236402938985
875,no-easy,curriculum-strict,baseline,0.905,0.8099508327244381,4650,4400,506,444,0.9680609114485424,0.9689747656915403
1221,larger-batches-larger-learning-rate,mispredictions-interleaved,curriculum-reordered-shuffled,0.905,0.809972167456623,4657,4393,513,437,0.9682715058810387,0.9694204711941339
877,no-easy,curriculum-strict,drop-duplicates,0.905,0.8099508327244381,4650,4400,506,444,0.9680609114485424,0.9689747656915403
1050,baseline,easiest-appended,corrects-appended,0.905,0.8100744484842215,4582,4468,438,512,0.9678600204456264,0.9688075764173889
109,vinai-preprocessing,curriculum-strict,only-corrects,0.905,0.8099265461283794,4635,4415,491,459,0.9678503970443314,0.9686518046175092
687,corrects-interleaved,curriculum-strict,corrects-appended,0.905,0.8100449421564655,4587,4463,443,507,0.9673799307627289,0.9682639197339049
